,SEASON_ID,LEAGUE_ID,TEAM_ABBREVIATION,TEAM_ID,PLAYER_FULLNAME,PLAYER_COUNT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN_PG,FGM_PG,FGA_PG,FG_PCT_PG,FG3M_PG,FG3A_PG,FG3_PCT_PG,FTM_PG,FTA_PG,FT_PCT_PG,OREB_PG,DREB_PG,REB_PG,AST_PG,STL_PG,BLK_PG,TOV_PG,PF_PG,PTS_PG
10,1990,0,IND,1610612754,"GREG DREILING, VERN FLEMING, GEORGE MCCLOUD, REGGIE MILLER, JAWANN OLDHAM, CHUCK PERSON, MIKE SANDERS, DETLEF SCHREMPF, RIK SMITS, LASALLE THOMPSON, KENNY WILLIAMS, MICHEAL WILLIAMS, RANDY WITTMAN",13,19800.0,3449,6993,6.297,249.0,749.0,2.175,2010,2479,9.067,1018,2375,3393,2181,658,357,1327.0,2085,9157,263.8,45.7,92.2,6.297,3.3,9.5,2.175,25.9,31.9,9.067,13.1,31.400000000000002,44.4,28.7,8.6,4.7,17.1,27.3,119.5
11,1990,0,LAC,1610612746,"CEDRIC BALL, KEN BANNISTER, BENOIT BENJAMIN, GREG BUTLER, WINSTON GARLAND, TOM GARRICK, GARY GRANT, RON HARPER, BO KIMBLE, DANNY MANNING, JEFF MARTIN, KEN NORMAN, CHARLES SMITH, LOY VAUGHT",14,18603.0,3237,7038,6.131,113.0,433.0,1.496,1513,2127,9.901,1136,2308,3444,2090,707,491,1357.0,1927,8100,304.59999999999997,52.800000000000004,116.60000000000001,6.131,2.1999999999999997,7.8999999999999995,1.496,25.3,35.8,9.901,19.3,40.4,59.699999999999996,33.5,11.2,8.4,23.2,31.7,133.2
12,1990,0,LAL,1610612747,"TONY BROWN, ELDEN CAMPBELL, VLADE DIVAC, LARRY DREW, A.C. GREEN, MAGIC JOHNSON, SAM PERKINS, BYRON SCOTT, TONY SMITH, TERRY TEAGLE, IRVING THOMAS, MYCHAL THOMPSON, JAMES WORTHY",13,19830.0,3343,6911,6.256,226.0,744.0,3.195,1805,2261,8.985,1078,2440,3518,2091,642,384,1155.0,1524,8717,266.6,44.1,91.6,6.256,3.0,9.9,3.195,23.7,29.9,8.985,14.5,32.6,47.2,28.6,8.5,5.1,16.2,22.1,114.9
13,1990,0,MIA,1610612748,"KEITH ASKINS, WILLIE BURTON, BIMBO COLES, TERRY DAVIS, SHERMAN DOUGLAS, KEVIN EDWARDS, ALEC KESSLER, GRANT LONG, ALAN OGG, GLEN RICE, RONY SEIKALY, JON SUNDVOLD, BILLY THOMPSON, MILT WAGNER",14,19780.0,3280,7139,6.291,140.0,464.0,3.1319999999999997,1649,2307,10.086,1232,2302,3534,1904,756,387,1510.0,2080,8349,290.0,48.2,105.2,6.291,2.8,8.6,3.1319999999999997,23.8,33.5,10.086,17.8,33.699999999999996,51.5,27.299999999999997,10.6,6.1,22.2,30.9,122.39999999999999
14,1990,0,MIL,1610612749,"GREG ANDERSON, FRANK BRICKOWSKI, ADRIAN DANTLEY, JEFF GRAYER, STEVE HENSON, JAY HUMPHRIES, FRANK KORNET, BRAD LOHAUS, RICKY PIERCE, FRED ROBERTS, ALVIN ROBERTSON, DAN SCHAYES, JACK SIKMA, EVERETTE STEPHENS",14,18712.0,3140,6525,6.542,227.0,682.0,2.858,1699,2107,10.83,1031,2074,3105,1937,830,324,1215.0,1943,8206,270.1,46.300000000000004,97.3,6.542,3.5,10.200000000000001,2.858,26.8,33.3,10.83,14.8,28.7,43.8,27.0,11.5,4.3,17.2,27.4,122.7
15,1990,0,MIN,1610612750,"RANDY BREUER, SCOTT BROOKS, TONY CAMPBELL, RICHARD COFFEY, TYRONE CORBIN, GERALD GLASS, DAN GODFREAD, SAM MITCHELL, TOD MURPHY, POOH RICHARDSON, FELTON SPENCER, JIM THOMAS, BOB THORNTON, DOUG WEST",14,19905.0,3265,7276,5.85,108.0,381.0,1.3,1531,2082,9.063,1275,2113,3388,1885,712,440,1003.0,1864,8169,277.4,43.7,99.0,5.85,1.3,5.0,1.3,20.8,28.400000000000002,9.063,17.6,29.4,46.7,24.6,9.8,6.5,14.0,26.5,110.0
16,1990,0,NJN,1610612751,"MOOKIE BLAYLOCK, SAM BOWIE, JUD BUECHLER, DERRICK COLEMAN, LESTER CONNER, CHRIS DUDLEY, TATE GEORGE, DERRICK GERVIN, JACK HALEY, ROY HINSON, KURK LEE, CHRIS MORRIS, REGGIE THEUS",13,18390.0,3018,6865,5.638,139.0,525.0,1.99,1528,2086,9.148,1304,2205,3509,1698,690,579,1293.0,1783,7703,276.6,45.2,102.3,5.638,1.9,7.3,1.99,22.0,30.3,9.148,19.4,33.4,52.9,25.1,10.0,8.7,19.3,27.6,114.1
17,1990,0,NYK,1610612752,"MAURICE CHEEKS, PATRICK EWING, GREG GRANT, STUART GRAY, MARK JACKSON, JERROD MUSTAF, CHARLES OAKLEY, BRIAN QUINNETT, JOHN STARKS, TRENT TUCKER, KIKI VANDEWEGHE, KENNY WALKER, EDDIELEE WILKINS, GERALD WILKINS",14,19955.0,3308,6822,6.376,185.0,558.0,2.4659999999999997,1654,2147,10.721,1053,2436,3489,2172,638,418,1343.0,1764,8455,288.3,46.6,97.4,6.376,2.7,8.2,2.4659999999999997,23.3,29.9,10.721,15.0,34.7,49.5,30.900000000000002,9.3,5.6000000000000005,19.3,26.1,119.2
18,1990,0,ORL,1610612753,"MARK ACRES, NICK ANDERSON, MICHAEL ANSLEY, TERRY CATLEDGE, GREG KITE, MARK MCNAMARA, JERRY REYNOLDS, DENNIS SCOTT, SCOTT SKILES, OTIS SMITH, JEFF TURNER, SAM VINCENT, MORLON WILEY",13,19644.0,3283,7215,5.567,270.0,754.0,2.956,1805,2426,8.626,1223,2402,3625,1806,599,301,1338.0,1953,8641,287.7,46.7,103.6,5.567,3.5,9.899999999999999,2.956,25.900000000000002,34.9,8.626,17.6,36.0,53.8,26.4,8.8,4.1,19.5,28.3,123.3
19,1990,0,PHL,1610612755,"RON ANDERSON, CHARLES BARKLEY, MANUTE BOL, JOHNNY DAWKINS, MARIO ELIE, JIM FARMER, MIKE GMINSKI, RICKEY GREEN, TONY HARRIS, HERSEY HAWKINS, RICK MAHORN, BRIAN OLIVER, KENNY PAYNE, ROBERT REID, ANDRE TURNER, JAYSON WILLIAMS",16,18342.0,2991,6292,6.49,195.0,615.0,3.425,1696,2153,11.405,846,2261,3107,1746,642,447,1076.0,1498,7873,322.3,51.7,113.3,6.49,3.3,10.9,3.425,28.1,35.6,11.405,14.899999999999999,40.9,55.8,32.1,10.1,7.4,20.1,24.6,134.70000000000002
20,1990,0,PHX,1610612756,"KENNY BATTLE, JOE BARRY CARROLL, CEDRIC CEBALLOS, TOM CHAMBERS, JEFF HORNACEK, EDDIE JOHNSON, KEVIN JOHNSON, NEGELE KNIGHT, ANDREW LANG, IAN LOCKHART, DAN MAJERLE, ED NEALY, TIM PERRY, KURT RAMBIS, MARK WEST",15,17625.0,3122,6303,7.849,138.0,427.0,2.252,1920,2482,11.350999999999999,995,2259,3254,2060,637,493,1115.0,1636,8302,284.2,51.1,104.3,7.849,2.2,6.9,2.252,31.1,40.1,11.350999999999999,16.5,36.4,52.800000000000004,30.4,10.3,8.1,18.4,27.6,135.6
21,1990,0,POR,1610612757,"ALAA ABDELNABY, DANNY AINGE, MARK BRYANT, WAYNE COOPER, CLYDE DREXLER, KEVIN DUCKWORTH, JEROME KERSEY, DRAZEN PETROVIC, TERRY PORTER, CLIFFORD ROBINSON, BUCK WILLIAMS, DANNY YOUNG",12,19466.0,3490,7174,5.679,340.0,901.0,2.277,1891,2515,8.962,1183,2522,3705,2213,706,410,1265.0,1933,9211,260.29999999999995,46.6,95.9,5.679,4.4,11.4,2.277,25.1,33.6,8.962,16.1,33.9,50.2,28.9,9.5,5.4,16.8,26.8,122.2
22,1990,0,SAC,1610612758,"ANTHONY BONNER, RICK CALLOWAY, ANTOINE CARR, DUANE CAUSWELL, STEVE COLTER, TONY DAWSON, ANTHONY FREDERICK, BOB HANSEN, MIKE HIGGINS, ERIC LECKNER, JIM LES, TRAVIS MAYS, RALPH SAMPSON, LIONEL SIMMONS, RORY SPARROW, WAYMAN TISDALE, BILL WENNINGTON, LEON WOOD",18,19705.0,3086,6818,8.065,216.0,578.0,3.8440000000000003,1540,2105,11.545,1027,2218,3245,1991,631,513,1236.0,2075,7928,373.59999999999997,56.2,125.1,8.065,4.9,13.4,3.8440000000000003,27.9,38.3,11.545,19.9,41.0,60.900000000000006,38.0,11.299999999999999,8.5,23.5,39.5,145.1
23,1990,0,SAN,1610612759,"WILLIE ANDERSON, TERRY CUMMINGS, BYRON DINKINS, SEAN ELLIOTT, SIDNEY GREEN, DAVID GREENWOOD, SEAN HIGGINS, CLIFFORD LETT, TONY MASSENBURG, PETE MYERS, PAUL PRESSEY, DAVID ROBINSON, DWAYNE SCHINTZIUS, ROD STRICKLAND, REGGIE WILLIAMS, DAVID WINGATE",16,19088.0,3308,6779,7.424,80.0,292.0,2.289,1845,2404,12.178,1118,2614,3732,1987,637,569,1370.0,1856,8541,338.3,54.6,114.3,7.424,1.5,5.5,2.289,30.2,39.5,12.178,17.799999999999997,43.8,61.6,35.8,11.1,8.8,26.0,35.0,141.0
24,1990,0,SEA,1610612760,"DANA BARROS, MICHAEL CAGE, DAVE CORZINE, QUINTIN DAILEY, DALE ELLIS, SHAWN KEMP, XAVIER MCDANIEL, DERRICK MCKEY, NATE MCMILLAN, SCOTT MEENTS, GARY PAYTON, OLDEN POLYNICE, SEDALE THREATT",13,16368.0,2686,5432,6.085,94.0,305.0,2.793,1165,1629,8.905,1039,1803,2842,1831,762,317,1106.0,1675,6631,274.9,49.300000000000004,101.6,6.085,1.9000000000000001,6.1000000000000005,2.793,20.9,29.5,8.905,17.4,29.099999999999998,46.699999999999996,27.599999999999998,12.4,4.9,18.6,27.1,121.4
25,1990,0,UTH,1610612762,"THURL BAILEY, MIKE BROWN, PAT CUMMINGS, MARK EATON, BLUE EDWARDS, DARRELL GRIFFITH, JEFF MALONE, KARL MALONE, CHRIS MUNK, DAN O'SULLIVAN, WALTER PALMER, DELANEY RUDD, JOHN STOCKTON, ANDY TOOLSON",14,19513.0,3186,6460,6.655,146.0,447.0,2.05,1931,2449,10.339,843,2459,3302,2204,648,451,1257.0,1757,8449,269.59999999999997,43.4,88.3,6.655,1.9,5.9,2.05,27.3,35.4,10.339,12.399999999999999,33.4,45.900000000000006,28.3,8.6,6.0,17.4,26.7,116.4
26,1990,0,WAS,1610612764,"MARK ALARIE, LEDELL EACKLES, PERVIS ELLISON, A.J. ENGLISH, GREG FOSTER, HARVEY GRANT, TOM HAMMONDS, BYRON IRVIN, CHARLES JONES, BERNARD KING, CLINTON SMITH, DARRELL WALKER, JOHN WILLIAMS, HAYWOODE WORKMAN",14,19600.0,3352,7177,6.542,55.0,283.0,1.605,1471,2016,9.91,1159,2376,3535,2057,581,468,1314.0,1901,8230,316.2,53.1,114.8,6.542,0.9,5.1,1.605,24.3,33.1,9.91,18.4,37.6,56.1,33.0,9.6,7.1,20.9,30.400000000000002,131.7
